Temperature,Humidity,Moisture,Soil_Type,Crop,Nitrogen,Phosphorus,Potassium,pH,pH_Status,Moisture_Status,N_Status,P_Status,K_Status,Primary_Fertilizer,Secondary_Fertilizer,Organic_1,Organic_2,Organic_3,pH_Amendment,Moisture_Action,Model_Prediction
17.06,37.22,54.75,Loamy,Wheat,31,96,35,6.0,Optimal,Optimal,Deficient,Excess,Deficient,CAN,MOP,Mustard cake,Wood ash,Poultry manure,Maintain pH,Maintain moisture,CAN
24.96,68.51,32.84,Loamy,Maize,118,42,53,6.66,Optimal,Optimal,Excess,Optimal,Optimal,DAP,MOP,Banana stem compost,Rock phosphate,Green manure,Maintain pH,Maintain moisture,DAP
30.58,64.92,19.11,Clayey,Pulses,99,66,157,5.51,Acidic,Deficient,Optimal,Optimal,Excess,DAP,SSP,Poultry manure,Banana waste,Compost,Lime,Irrigation,DAP
26.39,63.41,52.01,Loamy,Maize,64,14,42,6.1,Optimal,Optimal,Optimal,Deficient,Optimal,DAP,SSP,PSB,PSB,Rock phosphate,Maintain pH,Maintain moisture,DAP
33.54,39.75,76.08,Loamy,Cotton,4,4,164,6.56,Optimal,Excess,Deficient,Deficient,Excess,Ammonium Sulphate,SSP,Vermicompost,Rock phosphate,Banana peel compost,Maintain pH,Drainage,Ammonium Sulphate
21.37,37.8,84.79,Clayey,Wheat,65,87,176,6.7,Optimal,Excess,Optimal,Excess,Excess,DAP,MOP,Rock phosphate,Banana peel manure,Wood ash,Maintain pH,Drainage,DAP
32.32,55.82,22.55,Clayey,Rice,8,19,139,5.53,Acidic,Deficient,Deficient,Deficient,Excess,Urea,DAP,Azolla,PSB,FYM,Lime,Irrigation,Urea
23.3,59.09,26.93,Clayey,Tea,2,75,98,6.25,Optimal,Deficient,Deficient,Optimal,Optimal,Ammonium Sulphate,SOP,Neem cake,Banana peel compost,Wood ash,Maintain pH,Irrigation,Ammonium Sulphate
22.71,76.66,21.32,Loamy,Maize,110,0,30,6.63,Optimal,Deficient,Excess,Deficient,Deficient,SOP,DAP,PSB,Wood ash,PSB,Maintain pH,Irrigation,SOP
22.36,93.08,24.66,Loamy,Wheat,4,48,55,7.12,Optimal,Deficient,Deficient,Optimal,Optimal,DAP,SOP,Mustard cake,Vermicompost,Banana peel manure,Maintain pH,Irrigation (CRI/booting/grain filling),DAP
28.69,76.64,71.89,Loamy,Maize,117,5,50,7.24,Optimal,Excess,Excess,Deficient,Optimal,SSP,MOP,PSB,PSB,FYM,Maintain pH,Drainage,SSP
27.77,72.47,16.81,Loamy,Soybean,0,76,49,6.54,Optimal,Deficient,Deficient,Optimal,Optimal,DAP starter,MOP,Rhizobium inoculation,Wood ash,Rhizobium inoculation,Maintain pH,Irrigation,DAP starter
12.37,65.78,82.47,Clayey,Wheat,103,75,27,5.65,Acidic,Excess,Excess,Optimal,Deficient,MOP,DAP,Wood ash,Azotobacter,Azotobacter,Lime,Drainage,MOP
24.93,45.83,70.09,Loamy,Wheat,70,86,67,6.41,Optimal,Excess,Optimal,Excess,Optimal,DAP,SOP,Wood ash,Wood ash,Poultry manure,Maintain pH,Drainage,DAP
20.81,66.21,41.77,Loamy,Pulses,8,42,28,6.59,Optimal,Optimal,Deficient,Optimal,Deficient,Starter DAP,MOP,FYM,Wood ash,Wood ash,Maintain pH,Maintain moisture,Starter DAP
30.88,60.32,70.9,Clayey,Maize,10,67,12,5.92,Acidic,Excess,Deficient,Optimal,Deficient,Urea,SOP,FYM,Banana stem compost,Green manure,Lime,Drainage,Urea
24.47,69.27,72.52,Loamy,Maize,86,34,43,7.12,Optimal,Excess,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,PSB,FYM,Maintain pH,Drainage,SSP
35.22,53.92,27.19,Clayey,Cotton,13,76,172,5.31,Acidic,Deficient,Deficient,Optimal,Excess,Ammonium Sulphate,SOP,Oil cakes,Banana peel compost,FYM,Lime,Irrigation,Ammonium Sulphate
20.91,75.97,64.85,Clayey,Sugarcane,94,64,124,6.54,Optimal,Optimal,Optimal,Optimal,Excess,DAP,SSP,Bone meal,Press mud compost,Banana trash compost,Maintain pH,Maintain moisture,DAP
17.63,94.1,22.2,Loamy,Tea,37,18,12,7.18,Optimal,Deficient,Deficient,Deficient,Deficient,Urea,SOP,Mustard cake,Rock phosphate,Banana peel compost,Maintain pH,Irrigation,Urea
21.46,93.76,71.25,Loamy,Sugarcane,42,32,87,6.86,Optimal,Excess,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,Green manure,Press mud compost,Maintain pH,Drainage,SSP
35.84,76.57,28.42,Loamy,Millets,94,96,0,7.17,Optimal,Deficient,Optimal,Excess,Deficient,MOP,SSP,Wood ash,Rock phosphate,Wood ash,Maintain pH,Light irrigation,MOP
28.43,87.06,27.55,Loamy,Millets,119,37,72,6.29,Optimal,Deficient,Excess,Optimal,Optimal,DAP,MOP,FYM,Banana peel powder,Rock phosphate,Maintain pH,Light irrigation,DAP
10.25,53.81,79.5,Loamy,Wheat,56,27,18,7.45,Optimal,Excess,Optimal,Deficient,Deficient,SOP,TSP,Poultry manure,Wood ash,Azotobacter,Maintain pH,Drainage,SOP
28.55,86.95,51.01,Sandy,Sugarcane,80,88,161,7.32,Optimal,Optimal,Optimal,Excess,Excess,DAP,MOP,Banana trash compost,FYM,Rock phosphate,Maintain pH,Maintain moisture,DAP
33.35,86.1,52.13,Clayey,Cotton,36,69,175,5.84,Acidic,Optimal,Deficient,Optimal,Excess,Urea,SOP,Vermicompost,Poultry manure,Ash,Lime,Maintain moisture,Urea
23.08,51.29,72.68,Sandy,Rice,18,62,93,7.06,Optimal,Excess,Deficient,Optimal,Optimal,Ammonium Sulphate,MOP,Azolla,Wood ash,Azolla,Maintain pH,Drainage,Ammonium Sulphate
21.57,79.75,45.77,Clayey,Maize,104,20,1,6.13,Optimal,Optimal,Excess,Deficient,Deficient,MOP,SSP,PSB,Wood ash,Rock phosphate,Maintain pH,Maintain moisture,MOP
26.19,66.33,68.16,Clayey,Sugarcane,100,9,130,6.11,Optimal,Optimal,Optimal,Deficient,Excess,SSP,MOP,Rock phosphate,Banana trash compost,Wood ash,Maintain pH,Maintain moisture,SSP
30.21,46.8,65.39,Sandy,Cotton,25,32,152,7.25,Optimal,Optimal,Deficient,Deficient,Excess,Ammonium Sulphate,DAP,Vermicompost,Rock phosphate,Banana peel compost,Maintain pH,Maintain moisture,Ammonium Sulphate
28.31,48.94,26.32,Loamy,Soybean,39,96,6,6.61,Optimal,Deficient,Deficient,Excess,Deficient,DAP starter,MOP,FYM,Wood ash,Rhizobium inoculation,Maintain pH,Irrigation,DAP starter
18.1,44.87,77.81,Clayey,Coffee,39,15,130,7.07,Optimal,Excess,Deficient,Deficient,Excess,Ammonium Sulphate,SSP,Compost,Rock phosphate,Wood ash,Maintain pH,Drainage,Ammonium Sulphate
33.34,89.0,66.3,Clayey,Cotton,67,80,133,6.36,Optimal,Optimal,Optimal,Optimal,Excess,DAP,MOP,Oil cakes,Oil cakes,Vermicompost,Maintain pH,Maintain moisture,DAP
20.19,82.13,70.29,Clayey,Tea,65,48,111,5.51,Acidic,Excess,Optimal,Optimal,Optimal,DAP,SSP,Poultry manure,Vermicompost,Wood ash,(Prefers acidic),Drainage,DAP
22.53,92.78,72.07,Clayey,Wheat,12,37,38,6.65,Optimal,Excess,Deficient,Optimal,Deficient,CAN,SOP,Azotobacter,Banana peel manure,Banana peel manure,Maintain pH,Drainage,CAN
15.96,63.16,82.94,Clayey,Tea,114,77,128,6.05,Optimal,Excess,Excess,Optimal,Excess,DAP,SSP,Vermicompost,Mustard cake,Rock phosphate,Maintain pH,Drainage,DAP
26.73,43.23,81.16,Loamy,Groundnut,86,60,114,6.75,Optimal,Excess,Optimal,Optimal,Optimal,DAP,SSP,Wood ash,FYM,Banana compost,Maintain pH,Drainage,DAP
23.06,57.48,26.08,Clayey,Coffee,61,92,58,7.08,Optimal,Deficient,Optimal,Excess,Optimal,DAP,SOP,Bone meal,FYM,Banana stem compost,Maintain pH,Irrigation,DAP
25.04,39.73,33.87,Sandy,Soybean,50,1,0,7.67,Alkaline,Optimal,Optimal,Deficient,Deficient,MOP,DAP,Rock phosphate,Wood ash,Banana peel compost,Gypsum,Maintain moisture,MOP
19.87,63.26,31.81,Sandy,Soybean,18,50,88,7.71,Alkaline,Optimal,Deficient,Optimal,Optimal,DAP starter,MOP,Rhizobium inoculation,Rock phosphate,Wood ash,Gypsum,Maintain moisture,DAP starter
21.48,56.32,41.26,Loamy,Maize,61,21,119,6.61,Optimal,Optimal,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,Green manure,Green manure,Maintain pH,Maintain moisture,SSP
26.08,36.23,45.71,Sandy,Millets,54,42,130,7.67,Alkaline,Optimal,Optimal,Optimal,Excess,DAP,SSP,Banana peel powder,Rock phosphate,FYM,DAP,Maintain moisture,DAP
29.83,88.44,29.84,Sandy,Rice,117,83,173,6.77,Optimal,Deficient,Excess,Optimal,Excess,DAP,SSP,Azolla,Vermicompost,Bone meal,Maintain pH,Irrigation,DAP
26.34,65.58,59.89,Loamy,Rice,25,9,61,6.48,Optimal,Optimal,Deficient,Deficient,Optimal,CAN,SSP,Vermicompost,PSB,Vermicompost,Maintain pH,Maintain moisture,CAN
18.68,61.95,36.33,Clayey,Coffee,19,93,129,6.26,Optimal,Optimal,Deficient,Excess,Excess,Ammonium Sulphate,SOP,Compost,Wood ash,Banana stem compost,Maintain pH,Maintain moisture,Ammonium Sulphate
27.88,39.86,23.7,Sandy,Millets,40,56,155,6.28,Optimal,Deficient,Optimal,Optimal,Excess,DAP,MOP,Green leaf manure,Wood ash,Green leaf manure,Maintain pH,Light irrigation,DAP
27.26,86.17,68.17,Sandy,Pulses,45,36,29,7.36,Optimal,Optimal,Optimal,Optimal,Deficient,MOP,DAP,Wood ash,Banana waste,Banana waste,Maintain pH,Maintain moisture,MOP
23.63,81.29,58.63,Loamy,Sugarcane,16,41,60,6.47,Optimal,Optimal,Deficient,Optimal,Optimal,CAN,SOP,Press mud compost,Rock phosphate,Banana trash compost,Maintain pH,Maintain moisture,CAN
17.92,59.03,66.11,Loamy,Tea,65,89,21,6.99,Optimal,Optimal,Optimal,Excess,Deficient,SOP,Rock Phosphate,Banana peel compost,Vermicompost,Rock phosphate,Maintain pH,Maintain moisture,SOP
22.03,64.03,21.95,Clayey,Cotton,0,9,111,6.32,Optimal,Deficient,Deficient,Deficient,Optimal,Urea,DAP,Vermicompost,Poultry manure,Poultry manure,Maintain pH,Irrigation,Urea
20.22,87.28,31.99,Loamy,Groundnut,55,20,124,6.62,Optimal,Optimal,Optimal,Deficient,Excess,SSP,MOP,Rock phosphate,Rock phosphate,FYM,Maintain pH,Maintain moisture,SSP
21.32,36.86,34.11,Sandy,Pulses,119,90,4,7.79,Alkaline,Optimal,Excess,Excess,Deficient,MOP,DAP,Banana waste,Rhizobium inoculation,Rhizobium inoculation,Gypsum,Maintain moisture,MOP
18.76,76.48,28.47,Clayey,Tea,15,10,61,6.47,Optimal,Deficient,Deficient,Deficient,Optimal,Urea,Rock Phosphate,Vermicompost,Rock phosphate,Poultry manure,Maintain pH,Irrigation,Urea
26.77,50.78,18.97,Sandy,Soybean,87,79,82,6.37,Optimal,Deficient,Optimal,Optimal,Optimal,DAP,SSP,FYM,FYM,Bone meal,Maintain pH,Irrigation,DAP
29.22,44.78,26.78,Sandy,Soybean,19,41,91,7.28,Optimal,Deficient,Deficient,Optimal,Optimal,DAP starter,MOP,Rhizobium inoculation,Wood ash,Rhizobium inoculation,Maintain pH,Irrigation,DAP starter
32.98,78.59,53.85,Loamy,Maize,55,13,82,6.8,Optimal,Optimal,Optimal,Deficient,Optimal,SSP,MOP,PSB,Rock phosphate,FYM,Maintain pH,Maintain moisture,SSP
24.62,76.33,81.55,Loamy,Groundnut,8,0,169,6.71,Optimal,Excess,Deficient,Deficient,Excess,Light Urea,SSP,Neem cake,Rock phosphate,Wood ash,Maintain pH,Drainage,Light Urea
17.46,50.81,44.67,Loamy,Coffee,67,18,49,6.92,Optimal,Optimal,Optimal,Deficient,Optimal,DAP,SSP,Bone meal,Bone meal,Wood ash,Maintain pH,Maintain moisture,DAP
21.16,45.72,20.3,Loamy,Coffee,73,24,152,6.99,Optimal,Deficient,Optimal,Deficient,Excess,SSP,MOP,Bone meal,Banana stem compost,Compost,Maintain pH,Irrigation,SSP
24.47,40.17,73.95,Clayey,Maize,39,37,20,6.03,Optimal,Excess,Deficient,Optimal,Deficient,CAN,SOP,FYM,Banana stem compost,Green manure,Maintain pH,Drainage,CAN
24.83,56.78,35.77,Sandy,Rice,111,6,72,7.01,Optimal,Optimal,Excess,Deficient,Optimal,TSP,SSP,Rock phosphate,Bone meal,Bone meal,Maintain pH,Maintain moisture,TSP
27.51,72.57,17.26,Sandy,Maize,94,94,106,6.88,Optimal,Deficient,Optimal,Excess,Optimal,DAP,SSP,Rock phosphate,Wood ash,Rock phosphate,Maintain pH,Irrigation,DAP
30.58,73.65,79.07,Loamy,Pulses,64,14,170,6.98,Optimal,Excess,Optimal,Deficient,Excess,SSP,MOP,Poultry manure,Rhizobium inoculation,Poultry manure,Maintain pH,Avoid waterlogging,SSP
23.75,64.92,38.19,Clayey,Millets,55,69,0,6.68,Optimal,Optimal,Optimal,Optimal,Deficient,MOP,SSP,Wood ash,Wood ash,Banana peel powder,Maintain pH,Maintain moisture,MOP
33.82,69.93,49.94,Clayey,Millets,118,39,131,6.0,Optimal,Optimal,Excess,Optimal,Excess,DAP,MOP,Wood ash,FYM,Green leaf manure,Maintain pH,Maintain moisture,DAP
28.84,38.6,16.25,Clayey,Groundnut,97,2,124,5.71,Acidic,Deficient,Optimal,Deficient,Excess,SSP,MOP,Rock phosphate,Wood ash,Wood ash,Lime,Irrigation,SSP
23.46,41.96,47.21,Loamy,Pulses,45,89,56,6.78,Optimal,Optimal,Optimal,Excess,Optimal,DAP,MOP,Poultry manure,Rhizobium inoculation,Banana waste,Maintain pH,Maintain moisture,DAP
33.49,90.6,61.17,Loamy,Rice,112,55,92,6.95,Optimal,Optimal,Excess,Optimal,Optimal,DAP,SOP,Vermicompost,Vermicompost,Vermicompost,Maintain pH,Maintain moisture,DAP
24.67,92.06,15.82,Clayey,Coffee,92,21,89,6.75,Optimal,Deficient,Optimal,Deficient,Optimal,DAP,SSP,Rock phosphate,Compost,Bone meal,Maintain pH,Irrigation,DAP
24.5,73.28,80.88,Clayey,Sugarcane,61,92,59,6.43,Optimal,Excess,Optimal,Excess,Optimal,DAP,MOP,FYM,Rock phosphate,Green manure,Maintain pH,Drainage,DAP
20.03,44.36,62.15,Sandy,Maize,60,27,102,6.76,Optimal,Optimal,Optimal,Deficient,Optimal,DAP,SSP,Rock phosphate,Banana stem compost,Wood ash,Maintain pH,Maintain moisture,DAP
32.11,63.97,83.12,Clayey,Groundnut,54,10,45,6.34,Optimal,Excess,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,Banana compost,FYM,Maintain pH,Drainage,SSP
30.73,50.57,53.99,Loamy,Rice,11,6,134,6.65,Optimal,Optimal,Deficient,Deficient,Excess,Urea,TSP,Azolla,Rock phosphate,Banana pseudostem compost,Maintain pH,Maintain moisture,Urea
23.67,74.32,70.58,Loamy,Tea,97,9,130,7.07,Optimal,Excess,Optimal,Deficient,Excess,Rock Phosphate,SSP,Rock phosphate,Banana peel compost,FYM,Maintain pH,Drainage,Rock Phosphate
31.29,57.67,56.44,Loamy,Groundnut,24,73,45,6.34,Optimal,Optimal,Deficient,Optimal,Optimal,Light Urea,MOP,Neem cake,Banana compost,FYM,Maintain pH,Maintain moisture,Light Urea
26.64,83.98,70.23,Clayey,Soybean,86,69,100,6.54,Optimal,Excess,Optimal,Optimal,Optimal,DAP,SSP,Bone meal,FYM,Rock phosphate,Maintain pH,Drainage,DAP
26.57,88.44,20.13,Loamy,Wheat,39,73,160,6.76,Optimal,Deficient,Deficient,Optimal,Excess,Urea,MOP,Azotobacter,Mustard cake,Wood ash,Maintain pH,Irrigation (CRI/booting/grain filling),Urea
25.91,61.29,68.76,Loamy,Maize,59,80,119,6.55,Optimal,Optimal,Optimal,Optimal,Optimal,DAP,MOP,Green manure,FYM,Rock phosphate,Maintain pH,Maintain moisture,DAP
21.24,36.73,40.52,Clayey,Groundnut,114,93,73,6.41,Optimal,Optimal,Excess,Excess,Optimal,DAP,MOP,Wood ash,Wood ash,Neem cake,Maintain pH,Maintain moisture,DAP
29.48,57.83,82.24,Loamy,Millets,51,1,16,6.44,Optimal,Excess,Optimal,Deficient,Deficient,MOP,SSP,Rock phosphate,Banana peel powder,Wood ash,Maintain pH,Drainage,MOP
27.51,73.89,22.49,Loamy,Pulses,81,81,62,7.01,Optimal,Deficient,Optimal,Optimal,Optimal,DAP,MOP,Compost,Wood ash,Rock phosphate,Maintain pH,Irrigation,DAP
27.92,73.06,56.4,Loamy,Cotton,57,36,29,6.89,Optimal,Optimal,Optimal,Optimal,Deficient,SOP,SSP,Banana peel compost,Banana peel compost,Ash,Maintain pH,Maintain moisture,SOP
26.48,90.7,22.13,Loamy,Maize,111,16,99,6.24,Optimal,Deficient,Excess,Deficient,Optimal,SSP,MOP,Rock phosphate,PSB,PSB,Maintain pH,Irrigation,SSP
26.29,40.49,32.83,Sandy,Rice,6,76,172,7.19,Optimal,Optimal,Deficient,Optimal,Excess,Urea,MOP,Vermicompost,PSB,Rock phosphate,Maintain pH,Maintain moisture,Urea
16.18,90.43,48.49,Sandy,Coffee,86,10,0,6.75,Optimal,Optimal,Optimal,Deficient,Deficient,SOP,DAP,Bone meal,Wood ash,Compost,Maintain pH,Maintain moisture,SOP
23.78,46.98,32.14,Loamy,Sugarcane,48,78,9,6.61,Optimal,Optimal,Optimal,Optimal,Deficient,MOP,SSP,Banana trash compost,Green manure,Banana trash compost,Maintain pH,Maintain moisture,MOP
34.26,38.49,62.54,Sandy,Rice,11,4,143,7.05,Optimal,Optimal,Deficient,Deficient,Excess,Ammonium Sulphate,TSP,Azolla,Rock phosphate,FYM,Maintain pH,Maintain moisture,Ammonium Sulphate
10.73,88.09,40.5,Loamy,Wheat,51,13,80,7.06,Optimal,Optimal,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,Wood ash,Rock phosphate,Maintain pH,Maintain moisture,SSP
20.43,39.25,45.66,Loamy,Millets,39,84,26,6.8,Optimal,Optimal,Deficient,Optimal,Deficient,Urea (small doses),MOP,FYM,Banana peel powder,Rock phosphate,Maintain pH,Maintain moisture,Urea (small doses)
22.77,60.5,69.88,Clayey,Soybean,59,10,114,5.91,Acidic,Optimal,Optimal,Deficient,Optimal,SSP,MOP,Bone meal,Rhizobium inoculation,Bone meal,Lime,Maintain moisture,SSP
23.54,64.12,44.5,Loamy,Groundnut,89,86,127,7.3,Optimal,Optimal,Optimal,Excess,Excess,DAP,SSP,Banana compost,Banana compost,Banana compost,Maintain pH,Maintain moisture,DAP
23.71,90.15,16.95,Clayey,Cotton,45,53,48,6.33,Optimal,Deficient,Optimal,Optimal,Optimal,DAP,MOP,Rock phosphate,Vermicompost,Oil cakes,Maintain pH,Irrigation,DAP
26.75,93.41,43.95,Clayey,Maize,102,89,125,5.4,Acidic,Optimal,Excess,Excess,Excess,DAP,SSP,Rock phosphate,Green manure,Wood ash,Lime,Maintain moisture,DAP
27.48,71.94,15.59,Loamy,Pulses,107,31,130,6.48,Optimal,Deficient,Excess,Deficient,Excess,DAP,SSP,Rock phosphate,Banana waste,Wood ash,Maintain pH,Irrigation,DAP
26.72,81.33,53.91,Loamy,Groundnut,13,49,11,6.1,Optimal,Optimal,Deficient,Optimal,Deficient,Light Urea,MOP,FYM,Banana compost,Wood ash,Maintain pH,Maintain moisture,Light Urea
16.78,62.94,73.21,Clayey,Tea,58,57,117,6.35,Optimal,Excess,Optimal,Optimal,Optimal,DAP,SOP,Banana peel compost,Neem cake,Wood ash,Maintain pH,Drainage,DAP
24.37,64.55,50.2,Sandy,Millets,86,86,71,7.1,Optimal,Optimal,Optimal,Excess,Optimal,DAP,MOP,FYM,Rock phosphate,Banana peel powder,Maintain pH,Maintain moisture,DAP
33.0,73.71,30.57,Clayey,Sugarcane,3,55,173,5.85,Acidic,Optimal,Deficient,Optimal,Excess,Urea,SOP,Green manure,Rock phosphate,Wood ash,Lime,Maintain moisture,Urea
18.58,73.07,38.65,Sandy,Pulses,83,34,119,7.65,Alkaline,Optimal,Optimal,Deficient,Optimal,SSP,MOP,Rock phosphate,Rock phosphate,Rhizobium inoculation,Gypsum,Maintain moisture,SSP
26.42,66.29,32.95,Loamy,Rice,68,46,138,7.12,Optimal,Optimal,Optimal,Optimal,Excess,DAP,SSP,FYM,Wood ash,Bone meal,Maintain pH,Maintain moisture,DAP
15.04,70.08,32.0,Clayey,Tea,99,36,18,6.23,Optimal,Optimal,Optimal,Optimal,Deficient,SOP,Rock Phosphate,Banana peel compost,Wood ash,Vermicompost,Maintain pH,Maintain moisture,SOP
25.76,56.61,84.44,Clayey,Pulses,34,50,9,6.05,Optimal,Excess,Deficient,Optimal,Deficient,Starter DAP,MOP,Compost,Wood ash,Rock phosphate,Maintain pH,Avoid waterlogging,Starter DAP
23.89,85.47,28.55,Loamy,Coffee,113,27,157,7.49,Optimal,Deficient,Excess,Deficient,Excess,DAP,SSP,Bone meal,Rock phosphate,Banana stem compost,Maintain pH,Irrigation,DAP
23.27,35.91,43.21,Clayey,Groundnut,39,65,4,6.7,Optimal,Optimal,Deficient,Optimal,Deficient,Light Urea,MOP,FYM,Banana compost,Wood ash,Maintain pH,Maintain moisture,Light Urea
23.03,54.26,17.02,Clayey,Wheat,80,26,131,5.58,Acidic,Deficient,Optimal,Deficient,Excess,SSP,MOP,Poultry manure,Rock phosphate,Rock phosphate,Lime,Irrigation (CRI/booting/grain filling),SSP
31.39,78.73,49.72,Clayey,Groundnut,100,73,78,6.46,Optimal,Optimal,Optimal,Optimal,Optimal,DAP,MOP,Wood ash,FYM,Wood ash,Maintain pH,Maintain moisture,DAP
21.4,80.63,56.29,Loamy,Wheat,21,57,160,6.66,Optimal,Optimal,Deficient,Optimal,Excess,CAN,SOP,Mustard cake,Poultry manure,Vermicompost,Maintain pH,Maintain moisture,CAN
27.7,64.44,72.04,Sandy,Groundnut,55,78,3,8.14,Alkaline,Excess,Optimal,Optimal,Deficient,MOP,SSP,Wood ash,Wood ash,FYM,Gypsum,Drainage,MOP
18.94,76.9,30.52,Clayey,Pulses,23,1,44,6.49,Optimal,Optimal,Deficient,Deficient,Optimal,Starter DAP,SSP,FYM,Rock phosphate,Compost,Maintain pH,Maintain moisture,Starter DAP
32.96,80.19,80.89,Sandy,Groundnut,53,89,101,7.26,Optimal,Excess,Optimal,Excess,Optimal,DAP,SSP,Neem cake,Rock phosphate,Neem cake,Maintain pH,Drainage,DAP
33.31,70.79,79.2,Clayey,Maize,104,88,99,6.37,Optimal,Excess,Excess,Excess,Optimal,DAP,SSP,Wood ash,FYM,Rock phosphate,Maintain pH,Drainage,DAP
34.72,39.59,35.72,Loamy,Millets,12,30,151,7.07,Optimal,Optimal,Deficient,Deficient,Excess,Urea (small doses),SSP,FYM,Rock phosphate,Wood ash,Maintain pH,Maintain moisture,Urea (small doses)
17.07,59.25,24.36,Loamy,Wheat,110,32,21,6.89,Optimal,Deficient,Excess,Deficient,Deficient,MOP,TSP,Rock phosphate,Wood ash,Mustard cake,Maintain pH,Irrigation (CRI/booting/grain filling),MOP
20.34,76.66,81.23,Sandy,Tea,116,22,177,7.24,Optimal,Excess,Excess,Deficient,Excess,Rock Phosphate,SSP,Poultry manure,FYM,Poultry manure,Maintain pH,Drainage,Rock Phosphate
29.23,65.13,28.83,Clayey,Millets,65,55,5,5.99,Acidic,Deficient,Optimal,Optimal,Deficient,MOP,SSP,Wood ash,Rock phosphate,FYM,Lime,Light irrigation,MOP
18.06,41.92,79.86,Clayey,Pulses,33,48,97,5.84,Acidic,Excess,Deficient,Optimal,Optimal,Starter DAP,MOP,Rhizobium inoculation,Rhizobium inoculation,FYM,Lime,Avoid waterlogging,Starter DAP
24.6,40.88,58.09,Clayey,Soybean,60,89,159,5.83,Acidic,Optimal,Optimal,Excess,Excess,DAP,SSP,Wood ash,Bone meal,Banana peel compost,Lime,Maintain moisture,DAP
25.75,94.73,48.12,Loamy,Coffee,101,78,176,7.06,Optimal,Optimal,Excess,Optimal,Excess,DAP,SSP,Wood ash,Bone meal,Banana stem compost,Maintain pH,Maintain moisture,DAP
33.46,88.69,42.96,Loamy,Cotton,37,78,83,6.48,Optimal,Optimal,Deficient,Optimal,Optimal,Urea,SOP,Vermicompost,Banana peel compost,Banana peel compost,Maintain pH,Maintain moisture,Urea
22.74,86.79,49.43,Sandy,Wheat,13,53,41,7.68,Alkaline,Optimal,Deficient,Optimal,Optimal,DAP,MOP,Azotobacter,Rock phosphate,Poultry manure,Organic matter,Maintain moisture,DAP
32.02,39.2,66.81,Sandy,Sugarcane,78,22,17,6.8,Optimal,Optimal,Optimal,Deficient,Deficient,SOP,DAP,Bone meal,Wood ash,Bone meal,Maintain pH,Maintain moisture,SOP
21.02,83.91,27.08,Sandy,Groundnut,15,34,108,7.17,Optimal,Deficient,Deficient,Deficient,Optimal,Ammonium Sulphate,SSP,Neem cake,Rock phosphate,Rock phosphate,Maintain pH,Irrigation,Ammonium Sulphate
22.87,52.55,26.3,Clayey,Cotton,91,77,71,5.99,Acidic,Deficient,Optimal,Optimal,Optimal,DAP,MOP,Vermicompost,Banana peel compost,Ash,Lime,Irrigation,DAP
29.41,38.54,42.81,Loamy,Maize,113,16,138,6.83,Optimal,Optimal,Excess,Deficient,Excess,SSP,MOP,PSB,PSB,PSB,Maintain pH,Maintain moisture,SSP
20.64,80.06,47.61,Clayey,Tea,16,74,157,6.17,Optimal,Optimal,Deficient,Optimal,Excess,Urea,SOP,Neem cake,Rock phosphate,Mustard cake,Maintain pH,Maintain moisture,Urea
25.38,65.95,34.4,Sandy,Wheat,27,75,25,6.33,Optimal,Optimal,Deficient,Optimal,Deficient,Urea,SOP,Mustard cake,Banana peel manure,Wood ash,Maintain pH,Maintain moisture,Urea
29.92,92.29,20.18,Loamy,Sugarcane,32,20,45,6.7,Optimal,Deficient,Deficient,Deficient,Optimal,Urea,DAP,FYM,Bone meal,Banana trash compost,Maintain pH,Continuous irrigation,Urea
22.36,87.04,65.76,Clayey,Coffee,15,9,76,6.72,Optimal,Optimal,Deficient,Deficient,Optimal,Urea,SSP,Oilseed cakes,Bone meal,Rock phosphate,Maintain pH,Maintain moisture,Urea
23.7,38.15,83.97,Sandy,Coffee,114,67,125,8.0,Alkaline,Excess,Excess,Optimal,Excess,DAP,SSP,Compost,Banana stem compost,FYM,DAP,Drainage,DAP
16.51,60.32,58.83,Loamy,Tea,1,42,149,6.32,Optimal,Optimal,Deficient,Optimal,Excess,Urea,SOP,Vermicompost,Mustard cake,Poultry manure,Maintain pH,Maintain moisture,Urea
20.78,80.17,25.8,Sandy,Tea,40,86,134,8.05,Alkaline,Deficient,Optimal,Excess,Excess,DAP,SSP,Vermicompost,Mustard cake,Banana peel compost,Sulphur,Irrigation,DAP
17.38,80.38,45.89,Sandy,Coffee,110,55,138,7.73,Alkaline,Optimal,Excess,Optimal,Excess,DAP,SSP,Compost,Banana stem compost,Rock phosphate,DAP,Maintain moisture,DAP
25.47,59.96,46.5,Clayey,Rice,91,36,147,6.53,Optimal,Optimal,Optimal,Optimal,Excess,DAP,SSP,FYM,Azolla,Bone meal,Maintain pH,Maintain moisture,DAP
29.54,58.56,58.01,Clayey,Maize,11,53,89,6.01,Optimal,Optimal,Deficient,Optimal,Optimal,Ammonium Nitrate,MOP,FYM,Rock phosphate,Green manure,Maintain pH,Maintain moisture,Ammonium Nitrate
